Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
-34.075556,20.145556,19-11-2013,15875,10427,16716.5,13563.5,-0.025819616,-0.231712933
-29.161667,23.696389,20-11-2013,7379,9922.5,7471,7474,-0.006195286,0.140943456
-25.127778,27.628889,20-11-2013,,,,,,
-28.801278,31.955389,20-11-2013,15642.5,10159,14226.5,12004,0.047407011,-0.166799943
-27.937778,31.209444,20-11-2013,17493.5,9323.5,13327,10450,0.135185996,-0.176751065
-28.404444,30.013056,20-11-2013,,,,,,
-27.273889,28.49,20-11-2013,12813,9036,10456.5,8988.5,0.101269903,-0.072874182
-28.883333,27.89,20-11-2013,16858,9805.5,14589,11688.5,0.072153147,-0.196089282
-30.568333,29.422778,20-11-2013,16017.5,8923,11565.5,9235,0.161403763,-0.128974791
-31.104278,29.399722,20-11-2013,12271,9253.5,11063.5,9805.5,0.051747413,-0.089087956
-34.250556,20.9925,20-11-2013,14003,9474.5,13632.5,11122.5,0.013406669,-0.179945471
-34.329722,18.990278,20-11-2013,,,,,,
-25.57877778,29.12747222,20-11-2013,15359,9841.5,15027,12452,0.010926084,-0.208516798
-27.5275,30.858056,21-11-2013,18636,9745.5,14370,11374,0.129249227,-0.191764633
-28.116667,26.725278,21-11-2013,14646,10739.5,15804,12742,-0.038029557,-0.190800008
-28.69485,28.23487,21-11-2013,15685.5,9368.5,14151,11937,0.051430295,-0.203341908
-30.86013889,29.07125,21-11-2013,12907.5,10740,12350.5,11125.5,0.022052419,-0.069747299
-30.570833,29.150556,21-11-2013,14032,10249,16017,13820,-0.066058771,-0.219599482
-30.77586667,29.03221667,21-11-2013,16014.5,10648,17940,14419.5,-0.056708242,-0.255072058
-34.405833,19.600556,21-11-2013,,,,,,
-33.897778,20.012778,21-11-2013,14279,8836,11200,9316,0.120844617,-0.117987622
-27.902778,24.615556,22-11-2013,14919,10851,19036.5,16671,-0.121261651,-0.273877039
-31.031389,28.883333,22-11-2013,11047,10454,11427.5,10293,-0.016930299,-0.044489637
-28.058889,30.373611,22-11-2013,,,,,,
-25.99136,27.84208,25-11-2013,16432,9541.5,15245,12066.5,0.037471983,-0.230105098
-29.7775,29.470833,25-11-2013,14489,9697,15619.5,13364.5,-0.037547536,-0.233938341
-29.744167,29.905833,25-11-2013,14287.5,10128.5,15136.5,13062.5,-0.028853997,-0.19821888
-26.45,28.085833,25-11-2013,15803,10035,16629,13398.5,-0.025468673,-0.24729973
-29.042222,24.6,25-11-2013,10299.5,9123,8890.5,8122,0.073423658,0.012906986
-33.38056,19.30167,25-11-2013,14755,10252,15503,13099,-0.024720735,-0.203882741
-32.502778,19.535833,25-11-2013,16427,12318.5,19441,16907.5,-0.084030333,-0.224263606
-28.338333,31.373611,25-11-2013,12788,10871,11021,9733,0.074215633,-0.006851818
-28.068333,31.55,25-11-2013,17422,9456,14328,11195,0.097448819,-0.204843592
-28.1175,26.719444,26-07-2011,13368.5,10496,15520,12992,-0.074476003,-0.193111931
-28.1175,26.719444,23-08-2011,13368.5,10496,15520,12992,-0.074476003,-0.193111931
-28.1175,26.719444,30-08-2011,13368.5,10496,15520,12992,-0.074476003,-0.193111931
-28.1175,26.719444,21-09-2011,14055.5,10816.5,15540,13210,-0.050159653,-0.179215753
-28.1175,26.719444,29-09-2011,14252,10464,15007,12780,-0.025804026,-0.178359703
-28.1175,26.719444,17-11-2011,14662,10872.5,15889.5,13216.5,-0.04017806,-0.187467304
-27.01011111,26.69808333,26-11-2013,12836.5,9711.5,10958.5,9618,0.078924144,-0.060328979
-31.860278,18.6875,26-11-2013,14871,10084,13655,11144.5,0.042627778,-0.150427566
-25.73411,27.21422,26-11-2013,14835,10467,17042.5,14011,-0.069249471,-0.239026518
-30.733889,29.828333,26-11-2013,,,,,,
-29.987778,29.851667,26-11-2013,17099.5,9394,15090,12037,0.062427189,-0.232641725
-27.00222,28.76528,26-11-2013,14721,10315.5,15646.5,12734.5,-0.030476661,-0.205338572
-28.1175,26.719444,07-06-2012,12548,9924,14590.5,12144.5,-0.075262082,-0.190356728
-26.970278,27.211111,26-11-2013,9429,9244,8990,8573,0.023834084,0.013930021
-26.880278,26.965,26-11-2013,,,,,,
-26.98472222,26.63227778,26-11-2013,16290,11411,18467,15475.5,-0.062634865,-0.236160386
-29.160278,26.573333,26-11-2013,16273.5,10098.5,14810,12618,0.047082857,-0.189152297
-29.028629,24.638389,26-11-2013,16013,10144,14320.5,12257,0.055796397,-0.170716753
-28.69485,28.23487,26-11-2013,15685.5,9368.5,14151,11937,0.051430295,-0.203341908
-28.1175,26.719444,17-07-2012,12548,9924,14590.5,12144.5,-0.075262082,-0.190356728
-33.501667,21.624167,26-11-2013,15547,9121,11762,9462,0.138598997,-0.126466504
-32.595833,19.009444,26-11-2013,14498,9401,12146,10018,0.088275034,-0.127395925
-28.1175,26.719444,17-09-2012,13835,10892,16637.5,14213,-0.091968168,-0.208703391
-25.45963889,28.26430556,26-11-2013,16724,9640,14675.5,12335,0.065239892,-0.207090128
-29.161667,23.696389,27-11-2013,7223.5,10013.5,7501.5,7564.5,-0.018879457,0.143419926
-25.81048333,27.90955222,27-11-2013,15020.5,9773.5,15035.5,12422.5,-0.000499068,-0.212100447
-24.670833,28.560833,27-11-2013,15622.5,9654,15358.5,12248.5,0.008521352,-0.228065967
-30.398056,30.601944,27-11-2013,16929.5,9475.5,12576,10001.5,0.147548762,-0.14060268
-26.861111,28.884722,27-11-2013,15473.5,10441.5,17124,14135,-0.050632717,-0.242422593
-29.033333,23.983333,27-11-2013,16857,10834,16887.5,14115.5,-0.000903851,-0.218368414
-28.69485,28.23487,27-11-2013,15685.5,9368.5,14151,11937,0.051430295,-0.203341908
-29.615556,27.065278,27-11-2013,17339,10814,12976,11207,0.143922151,-0.09087852
-28.883333,27.89,27-11-2013,16858,9805.5,14589,11688.5,0.072153147,-0.196089282
-33.7075,18.97444444,27-11-2013,14150,9840,12451,10740,0.063869779,-0.117132475
-32.94583,18.33667,27-11-2013,15591,9300,11477.5,9201,0.151966308,-0.104800866
-24.282222,28.090278,28-11-2013,16224,9705.5,16392,12821.5,-0.005150846,-0.256212281
-30.13573889,30.67422222,28-11-2013,13101,9930.5,10823.5,9340.5,0.095195302,-0.04302785
-28.1175,26.719444,18-07-2013,13334,10046.5,15233,12506,-0.066475304,-0.205166241
-33.31388889,19.07472222,28-11-2013,13583,9508,13253,11267,0.012296915,-0.164535829
-33.13083,18.86278,28-11-2013,12661,9827,10649.5,9372,0.086291585,-0.040167997
-29.744167,29.905833,29-11-2013,14287.5,10128.5,15136.5,13062.5,-0.028853997,-0.19821888
-29.803611,30.516111,29-11-2013,16311.5,9508,14154,11090,0.07081781,-0.196348576
-26.73806,27.59194,01-12-2013,11763,10216,9327.5,8817,0.115478533,0.045462686
-28.735556,29.820556,02-12-2013,12468,8994,10681,9008,0.077195559,-0.085743329
-26.45,28.085833,02-12-2013,17425,9493,14119.5,11035.5,0.104788473,-0.195934357
-25.127778,27.628889,03-12-2013,14993,9761,16529,14079,-0.048727873,-0.257436288
-24.69514,27.40906,03-12-2013,,,,,,
-27.273889,28.49,03-12-2013,13554.5,9132.5,9633,8411,0.169121294,-0.026671285
-27.4275,28.525833,03-12-2013,15641.5,9171.5,13650,11736,0.067989007,-0.196240387
-27.3,28.586944,03-12-2013,17065.5,10118.5,15786.5,12816.5,0.038932181,-0.21879946
-27.398611,26.614722,03-12-2013,16091,9793,13674.5,11222,0.081184593,-0.165398956
-30.160091,27.40124,03-12-2013,15102.5,10471,15491,13325,-0.012698776,-0.193359525
-30.336111,27.359444,03-12-2013,10821.5,9631,8164,7997.5,0.139975244,0.082438887
-33.08883333,19.21878333,03-12-2013,14077.5,10353,15673.5,13393,-0.053645256,-0.204426258
-27.4,26.624722,03-12-2013,15238.5,9915,13824.5,11066,0.048652926,-0.164683334
-29.161667,23.696389,04-12-2013,8727,10915,8664.5,8526,0.00359371,0.114941648
-27.01011111,26.69808333,04-12-2013,10729,9547,8845.5,8508,0.096222126,0.038140546
-29.641944,30.6875,04-12-2013,18760,9389.5,13408.5,10009,0.166358394,-0.176287394
-28.1175,26.719444,19-05-2014,12519,9392,12434,10823,0.003406404,-0.139375057
-28.1175,26.719444,03-06-2014,12941,9615.5,14068,11898,-0.041726832,-0.188000084
-25.20639,27.558,04-12-2013,14242.5,9759.5,10657,9219,0.143998875,-0.043959543
-27.363611,31.783333,04-12-2013,19192,9265.5,13023.5,9706,0.191476153,-0.168603347
-26.648056,27.089444,04-12-2013,8760,4493,6309.5,4878.5,0.162613225,-0.16815552
-26.970278,27.211111,04-12-2013,17041.5,13177.5,17793,15619.5,-0.02157344,-0.149028915
-26.880278,26.965,04-12-2013,15109,10234,17960,14973,-0.086213674,-0.274029935
-26.98472222,26.63227778,04-12-2013,14875,10135,15484.5,12732.5,-0.020076088,-0.208805792
-31.000833,26.353056,04-12-2013,13839,9777,14157,12107,-0.011358766,-0.183003259
-30.679722,26.7125,04-12-2013,13565.5,10269,8799,8575,0.213127948,0.077092511
-28.1175,26.719444,06-08-2014,13846.5,10581.5,15429.5,12960.5,-0.054071594,-0.186382684
-34.039722,22.133333,04-12-2013,21217,13382,17035.5,14121.5,0.109313117,-0.120111778
-28.760833,17.730278,05-12-2013,9544,10137,9461.5,9348,0.004340849,0.034466923
-26.905,32.324722,05-12-2013,19939.5,9393.5,13028.5,10133.5,0.209627518,-0.162117563
-28.116667,26.725278,05-12-2013,23005,18971.5,21302,18373.5,0.038436364,-0.057866836
-34.250556,20.9925,05-12-2013,14246,9514.5,13828.5,11249.5,0.014871146,-0.18480915
-34.092222,21.295278,05-12-2013,18419,10553,17866.5,14076.5,0.015226468,-0.25734091
-23.658056,31.05,06-12-2013,15182,10374,16119.5,13127,-0.029950641,-0.216864514
-23.281,30.54305556,06-12-2013,15484.5,10725,17093.5,14354.5,-0.049389158,-0.228930388
-27.02314,28.59389,07-12-2013,11101,10131.5,9952,9161,0.054576545,0.008937685
-25.99136,27.84208,09-12-2013,,,,,,
-27.935,26.126667,09-12-2013,16612,10761.5,17219,14504,-0.017942124,-0.230785726
-28.141944,26.417778,09-12-2013,30946,26725.5,31135,27149.5,-0.00304441,-0.076209158
-28.1175,26.719444,09-12-2013,9542,7916.5,9047,8295,0.026628651,-0.066643087
-28.116667,26.725278,09-12-2013,23005,18971.5,21302,18373.5,0.038436364,-0.057866836
-25.73411,27.21422,10-12-2013,14892.5,10217.5,16386.5,13369.5,-0.047763675,-0.231882424
-25.45963889,28.26430556,10-12-2013,18201.5,9625.5,14269,11184.5,0.121109931,-0.194333424
-27.01011111,26.69808333,11-12-2013,10729,9547,8845.5,8508,0.096222126,0.038140546
-25.81048333,27.90955222,11-12-2013,15574.5,9454,13710,10900.5,0.063668494,-0.183733379
-28.116667,26.725278,22-02-2011,15369.5,9985,13022.5,10319,0.082664131,-0.132022167
-24.183889,30.823889,11-12-2013,15520,10324,14671.5,12173,0.028103937,-0.173931308
-24.058889,31.237222,11-12-2013,16604,10327,17431,14679.5,-0.024298516,-0.255926219
-28.116667,26.725278,26-07-2011,13530.5,10367,16386,13564.5,-0.095449,-0.224984114
-28.116667,26.725278,23-08-2011,13530.5,10367,16386,13564.5,-0.095449,-0.224984114
-28.116667,26.725278,21-09-2011,8738,8424.5,8471,8074,0.015515137,-0.002752212
-28.116667,26.725278,18-10-2011,,,,,,
-28.116667,26.725278,14-12-2011,15327,9342,12574.5,10043,0.09865061,-0.147491616
-28.116667,26.725278,18-01-2012,15327,9342,12574.5,10043,0.09865061,-0.147491616
-28.116667,26.725278,15-02-2012,14965,9326,13067,10678.5,0.067708333,-0.167061135
-28.116667,26.725278,14-03-2012,14606.5,9401,13992.5,11138,0.021469282,-0.196272469
-26.03611,30.99778,11-12-2013,14688,9627.5,11432.5,9589,0.124633908,-0.085707502
-27.5275,30.858056,11-12-2013,18636,9745.5,14370,11374,0.129249227,-0.191764633
-28.75,30.442778,11-12-2013,14568,11426.5,15386,13458,-0.02730854,-0.14767366
-28.116667,26.725278,09-05-2012,13306,9369,14449,11665.5,-0.041181769,-0.213284071
-28.116667,26.725278,29-05-2012,13172,9772,15658,12463,-0.086229622,-0.231458907
-28.116667,26.725278,06-06-2012,13199,9687,15549.5,12569.5,-0.081760788,-0.232302419
-28.116667,26.725278,14-06-2012,13199,9687,15549.5,12569.5,-0.081760788,-0.232302419
-28.116667,26.725278,21-06-2012,13199,9687,15549.5,12569.5,-0.081760788,-0.232302419
-28.116667,26.725278,04-07-2012,13199,9687,15549.5,12569.5,-0.081760788,-0.232302419
-28.116667,26.725278,01-08-2012,13199,9687,15549.5,12569.5,-0.081760788,-0.232302419
-28.116667,26.725278,29-08-2012,14038,10734.5,15809.5,13234.5,-0.059351704,-0.191191983
-28.116667,26.725278,17-09-2012,14038,10734.5,15809.5,13234.5,-0.059351704,-0.191191983
-28.116667,26.725278,24-10-2012,14038,10734.5,15809.5,13234.5,-0.059351704,-0.191191983
-28.116667,26.725278,15-11-2012,,,,,,
-28.404444,30.013056,11-12-2013,,,,,,
-28.116667,26.725278,21-11-2012,,,,,,
-28.116667,26.725278,31-01-2013,15841,10036.5,14846.5,12027,0.032407332,-0.193304666
-28.116667,26.725278,08-02-2013,15704,10166,14420,11808,0.042623822,-0.173025299
-28.116667,26.725278,20-02-2013,15677,10193.5,14445.5,11710,0.040883061,-0.172571939
-28.116667,26.725278,14-03-2013,15290.5,9853,14639,11715,0.021767821,-0.195410746
-28.116667,26.725278,21-03-2013,15509,9791,14847.5,11859,0.02179105,-0.205227591
-29.161667,30.629722,11-12-2013,14963.5,9672,15171,12574.5,-0.006885795,-0.221350078
-26.648056,27.089444,11-12-2013,8760,4493,6309.5,4878.5,0.162613225,-0.16815552
-28.116667,26.725278,24-04-2013,15025,9361,13423.5,11010.5,0.056294708,-0.178301038
-26.970278,27.211111,11-12-2013,17041.5,13177.5,17793,15619.5,-0.02157344,-0.149028915
-26.880278,26.965,11-12-2013,15109,10234,17960,14973,-0.086213674,-0.274029935
-27.38972222,26.46388889,11-12-2013,10490.5,9394.5,8810.5,8355,0.087042122,0.032079099
-26.98472222,26.63227778,11-12-2013,14875,10135,15484.5,12732.5,-0.020076088,-0.208805792
-28.116667,26.725278,16-07-2013,14685,10228.5,16304.5,13420,-0.052259636,-0.228997852
-28.116667,26.725278,14-08-2013,14861.5,10214,16963.5,13917,-0.066048704,-0.248348818
-28.141944,26.417778,11-12-2013,17758,9944.5,15390,12163.5,0.071437191,-0.214944049
-28.116667,26.725278,26-09-2013,15306,11017,17148,14131.5,-0.056757256,-0.21768152
-28.116667,26.725278,22-10-2013,15405,10731.5,17507,14412,-0.063867282,-0.239938382
-28.1175,26.719444,11-12-2013,15049,10222,14194.5,11914,0.029220169,-0.162697356
-27.671111,27.236944,11-12-2013,,,,,,
-28.768056,20.720556,11-12-2013,12827.5,10384.5,12738,10860,0.003500812,-0.101783977
-27.356667,27.286389,11-12-2013,15137,9169.5,12739,10159.5,0.08602382,-0.162927631
-24.679167,30.8025,12-12-2013,14839.5,9964,16399.5,14340,-0.049937578,-0.244106435
-27.937778,31.209444,12-12-2013,17493.5,9323.5,13327,10450,0.135185996,-0.176751065
-29.744167,29.905833,12-12-2013,14287.5,10128.5,15136.5,13062.5,-0.028853997,-0.19821888
-26.98472222,26.63227778,12-12-2013,14875,10135,15484.5,12732.5,-0.020076088,-0.208805792
-27.398611,26.614722,12-12-2013,16091,9793,13674.5,11222,0.081184593,-0.165398956
-34.031944,22.053333,13-12-2013,13296,8874,12220,10006,0.042169619,-0.158623305
-28.735556,29.820556,17-12-2013,,,,,,
-27.935,26.126667,17-12-2013,16612,10761.5,17219,14504,-0.017942124,-0.230785726
-28.141944,26.417778,17-12-2013,17682.5,9950,15421,12157.5,0.068316039,-0.215639904
-28.1175,26.719444,17-12-2013,15046,10189.5,14118.5,11835,0.031802362,-0.16163403
-28.116667,26.725278,17-12-2013,15774,9882.5,14081,11448,0.056707419,-0.175203956
-28.116667,26.725278,02-04-2014,15374,9504.5,13376.5,10690.5,0.069477053,-0.169223373
-29.160278,26.573333,17-12-2013,15786,10233,14730.5,12228,0.034587846,-0.180163038
-29.042222,24.6,17-12-2013,10475.5,8981.5,8881.5,8119.5,0.082347471,0.005598164
-29.028629,24.638389,17-12-2013,15912,9767,13952,11980,0.06563086,-0.176440828
-29.033333,23.983333,17-12-2013,16291.5,10650.5,16400.5,14244,-0.003334149,-0.212561458
-33.501667,21.624167,17-12-2013,15719.5,9389,11759,9387,0.144130866,-0.112067335
-27.01011111,26.69808333,18-12-2013,10729,9547,8845.5,8508,0.096222126,0.038140546
-22.225556,29.990556,18-12-2013,8307,9062.5,8051.5,7877.5,0.015618791,0.059074442
-25.127778,27.628889,18-12-2013,14993,9761,16529,14079,-0.048727873,-0.257436288
-28.116667,26.725278,20-05-2014,13438,9984.5,14553.5,11791,-0.039851383,-0.186200994
-25.20639,27.558,18-12-2013,14242.5,9759.5,10657,9219,0.143998875,-0.043959543
-24.39619444,27.08983333,18-12-2013,12050.5,9899,10255.5,9463,0.080471622,-0.017688357
-28.116667,26.725278,02-07-2014,14016.5,10120,15793,12931.5,-0.059595096,-0.218924864
-24.69514,27.40906,18-12-2013,,,,,,
-28.116667,26.725278,15-07-2014,13976.5,10131,16121.5,13322.5,-0.071267194,-0.228187792
-27.602222,29.942778,18-12-2013,15514.5,9699,14493,11428.5,0.03404149,-0.198164683
-29.380556,30.2775,18-12-2013,17569.5,9357.5,13300,10211.5,0.138308039,-0.174004193
-28.116667,26.725278,29-07-2014,,,,,,
-28.116667,26.725278,18-08-2014,14438,10460.5,16497.5,13620,-0.066574001,-0.223940945
-28.116667,26.725278,20-08-2014,13778.5,10376,16611,13969,-0.093206535,-0.231037166
-26.648056,27.089444,18-12-2013,8760,4493,6309.5,4878.5,0.162613225,-0.16815552
-28.116667,26.725278,26-08-2014,13778.5,10376,16611,13969,-0.093206535,-0.231037166
-26.970278,27.211111,18-12-2013,17041.5,13177.5,17793,15619.5,-0.02157344,-0.149028915
-28.116667,26.725278,09-09-2014,13790,10381.5,16621,13956.5,-0.093091316,-0.231071197
-26.880278,26.965,18-12-2013,15109,10234,17960,14973,-0.086213674,-0.274029935
-27.671111,27.236944,18-12-2013,17392.5,10084,13962,11651.5,0.109410133,-0.161274224
-28.116667,26.725278,15-10-2014,,,,,,
-24.058889,31.237222,19-12-2013,,,,,,
-28.116667,26.725278,10-11-2014,15097.5,9954.5,14918,12588,0.005980244,-0.199557744
-28.116667,26.725278,24-11-2014,,,,,,
-28.116667,26.725278,25-11-2014,,,,,,
-22.43772222,31.07805556,22-12-2013,14445.5,10185.5,14691,12476.5,-0.008425858,-0.181114707
-28.116667,26.725278,05-01-2015,20197.5,11394,15328,11395,0.137070555,-0.147219519
-25.99136,27.84208,23-12-2013,17376.5,9542.5,13560.5,10521.5,0.123347448,-0.173916807
-26.970278,27.211111,23-12-2013,9390,9631.5,7704.5,7552.5,0.098598965,0.111155976
-26.880278,26.965,23-12-2013,15476.5,10065.5,16907.5,14033.5,-0.044188488,-0.253661068
-25.45963889,28.26430556,23-12-2013,15722,9833,13032.5,10383,0.093533186,-0.139926964
-27.01011111,26.69808333,24-12-2013,13056,9516,10308,8820,0.117616846,-0.039951574
-25.81048333,27.90955222,24-12-2013,16695,9738,14064.5,10967.5,0.085518295,-0.181766621
-28.116667,26.725278,10-03-2015,14947.5,9340.5,13439,10838,0.053141458,-0.179920543
-25.73411,27.21422,24-12-2013,15476,10187,16396.5,13199,-0.028880697,-0.233584742
-26.648056,27.089444,24-12-2013,17556.5,9544.5,14522,11188,0.094596069,-0.206822762
-26.98472222,26.63227778,24-12-2013,16277.5,10116.5,15606.5,12875,0.021045038,-0.213427672
-28.116667,26.725278,14-04-2015,14590,9406,13176.5,10729.5,0.050906668,-0.166965571
-28.116667,26.725278,15-04-2015,14590,9406,13176.5,10729.5,0.050906668,-0.166965571
-28.116667,26.725278,09-06-2015,12568.5,9432,14915.5,12731,-0.085395139,-0.225218195
-28.116667,26.725278,24-06-2015,12577.5,9476,14922,12710.5,-0.085256096,-0.223215018
-28.116667,26.725278,22-07-2015,12258,9557.5,15026,13226.5,-0.1014514,-0.22244595
-28.116667,26.725278,12-08-2015,13067,10507,16238,14134.5,-0.108206791,-0.214283044
-28.116667,26.725278,20-08-2015,13065,10499,16242,14053,-0.108404136,-0.214763846
-28.116667,26.725278,08-09-2015,12806.5,9737.5,15602,13411,-0.098403647,-0.231437084
-28.116667,26.725278,15-10-2015,,,,,,
-28.116667,26.725278,03-11-2015,14870,11374.5,18209,16128.5,-0.100940174,-0.231024051
-28.116667,26.725278,10-11-2015,15195.5,10161.5,15712.5,12895,-0.016727061,-0.214539692
-29.161667,23.696389,25-12-2013,8846,11406,8176,8011,0.039360827,0.164947401
-28.96362,19.15486,28-12-2013,,,,,,
-28.1175,26.719444,30-12-2013,14820.5,10020,13583.5,11094,0.043550204,-0.150973373
-29.161667,23.696389,01-01-2014,8846,11406,8176,8011,0.039360827,0.164947401
-29.140556,31.391944,01-01-2014,15240,10448,9931,8622.5,0.210917325,0.025369253
-28.747778,31.745833,01-01-2014,20008.5,9488.5,14246,10774.5,0.168226072,-0.200446607
-25.99136,27.84208,06-01-2014,17085,9421,13907,11011.5,0.102542592,-0.192301097
-26.45,28.085833,06-01-2014,18083,9294,13620,10625,0.140775321,-0.188792878
-27.935,26.126667,06-01-2014,,,,,,
-28.141944,26.417778,06-01-2014,17730.5,9740,14552,11292,0.098458917,-0.198089906
-28.1175,26.719444,06-01-2014,14866.5,9979,13577,11085,0.04533549,-0.152742401
-28.116667,26.725278,06-01-2014,15915,9639.5,13384,10849,0.086385201,-0.162638174
-27.169444,29.233889,07-01-2014,,,,,,
-26.861111,28.884722,07-01-2014,17873.5,9477,11883.5,9669.5,0.201297174,-0.11266122
-27.273889,28.49,07-01-2014,14143.5,8957,9463,8259,0.198271662,-0.027470141
-25.45963889,28.26430556,07-01-2014,18919,9571.5,13958,10991,0.150895763,-0.186425551
-29.161667,23.696389,08-01-2014,8293,10068,7876,7747,0.025790092,0.122157824
-27.01011111,26.69808333,08-01-2014,13838.5,10236.5,11096.5,9281,0.109965911,-0.04031313
-25.81048333,27.90955222,08-01-2014,16608,9355.5,13836.5,11042.5,0.091034505,-0.193213177
-29.140556,31.391944,08-01-2014,15240,10448,9931,8622.5,0.210917325,0.025369253
-28.801278,31.955389,08-01-2014,41871,42524,25403.5,17514.5,0.244780712,0.252040779
-28.75,30.442778,08-01-2014,16937.5,11036,15153.5,12285,0.055591911,-0.157219496
-28.404444,30.013056,08-01-2014,16087,10076,16615.5,12893.5,-0.016160844,-0.245003091
-29.744167,29.905833,08-01-2014,14066,9669.5,13156,10810.5,0.033428844,-0.152745833
-29.161667,30.629722,08-01-2014,15991,9608,15027,12231,0.031078728,-0.219971585
-27.00222,28.76528,08-01-2014,14024.5,9565.5,11779.5,9783.5,0.087002015,-0.103724526
-27.02314,28.59389,08-01-2014,11471,9835,9786.5,8987.5,0.07924262,0.002471778
-26.648056,27.089444,08-01-2014,17556.5,9544.5,14522,11188,0.094596069,-0.206822762
-26.970278,27.211111,08-01-2014,10098,10173.5,7833,7740,0.126317551,0.12998084
-26.880278,26.965,08-01-2014,15893.5,9855.5,16358,13158,-0.014402431,-0.248059206
-27.273889,28.49,08-01-2014,14143.5,8957,9463,8259,0.198271662,-0.027470141
-27.4275,28.525833,08-01-2014,17175.5,8765.5,12202,9768,0.16929623,-0.163896506
-27.3,28.586944,08-01-2014,16898.5,9471,13554.5,10662.5,0.109808557,-0.177346855
-26.98472222,26.63227778,08-01-2014,16541.5,10024.5,14918.5,12103.5,0.05158932,-0.196207353
-27.044444,27.005,08-01-2014,,,,,,
-28.69485,28.23487,08-01-2014,15922,9002.5,12402.5,10188.5,0.124256386,-0.158841392
-29.615556,27.065278,08-01-2014,16836,9670.5,9975.5,8766,0.255879007,-0.015524789
-28.768056,20.720556,08-01-2014,13629,10341.5,13580,11574.5,0.001800875,-0.135380306
-28.058889,30.373611,08-01-2014,16123,9540.5,12912.5,10117,0.110571542,-0.150180377
-27.937778,31.209444,09-01-2014,17493.5,9323.5,13327,10450,0.135185996,-0.176751065
-27.5275,30.858056,09-01-2014,18636,9745.5,14370,11374,0.129249227,-0.191764633
-30.679722,26.7125,09-01-2014,11598,9420,8206,7958.5,0.17127853,0.068875525
-30.160091,27.40124,09-01-2014,15993,10532.5,14938.5,12247.5,0.03409146,-0.172981037
-30.336111,27.359444,09-01-2014,9673,8932,7569,7550.5,0.122027607,0.082601054
-27.671111,27.236944,10-01-2014,18271.5,9789,13708,10975,0.142700793,-0.166787249
-30.534167,24.961944,10-01-2014,14592,10259.5,15339,13309.5,-0.024957402,-0.198429595
-29.380556,30.2775,13-01-2014,17569.5,9357.5,13300,10211.5,0.138308039,-0.174004193
-26.73806,27.59194,13-01-2014,10290.5,10604,8210.5,8046.5,0.112426355,0.127215711
-26.45,28.085833,13-01-2014,18083,9294,13620,10625,0.140775321,-0.188792878
-26.98472222,26.63227778,13-01-2014,16541.5,10024.5,14918.5,12103.5,0.05158932,-0.196207353
-27.01011111,26.69808333,14-01-2014,13838.5,10236.5,11096.5,9281,0.109965911,-0.04031313
-29.641944,30.6875,14-01-2014,19055,9470,13345,10373.5,0.176234568,-0.169844401
-25.127778,27.628889,14-01-2014,18585,11903.5,17652,15007.5,0.025747165,-0.194498486
-25.20639,27.558,14-01-2014,17068,10636,14295,11783,0.088416287,-0.146765072
-24.69514,27.40906,14-01-2014,16754.5,10581.5,13605,11000.5,0.10374018,-0.125007752
-25.73411,27.21422,14-01-2014,15476,10187,16396.5,13199,-0.028880697,-0.233584742
-24.058889,31.237222,14-01-2014,,,,,,
-26.861111,28.884722,14-01-2014,21228,10016.5,14647.5,11507,0.183426015,-0.187763542
-26.648056,27.089444,14-01-2014,17556.5,9544.5,14522,11188,0.094596069,-0.206822762
-26.970278,27.211111,14-01-2014,10098,10173.5,7833,7740,0.126317551,0.12998084
-26.880278,26.965,14-01-2014,15893.5,9855.5,16358,13158,-0.014402431,-0.248059206
-26.98472222,26.63227778,14-01-2014,16541.5,10024.5,14918.5,12103.5,0.05158932,-0.196207353
-28.1175,26.719444,14-01-2014,15237.5,10690,15402.5,12512.5,-0.005385117,-0.180607454
-27.044444,27.005,14-01-2014,,,,,,
-31.396,29.2651,14-01-2014,,,,,,
-31.554722,29.245556,14-01-2014,19668.5,9235,13761,9759,0.176715177,-0.196816838
-34.075556,20.145556,14-01-2014,15875,10427,16716.5,13563.5,-0.025819616,-0.231712933
-28.338333,31.373611,14-01-2014,10519.5,11042.5,8524.5,8097.5,0.104757404,0.128686053
-28.068333,31.55,14-01-2014,17422,9456,14328,11195,0.097448819,-0.204843592
-29.161667,23.696389,15-01-2014,7426,9710,7612,7582.5,-0.012368666,0.121117654
-24.39619444,27.08983333,15-01-2014,14681,9701,12446.5,10292.5,0.082370288,-0.12396433
-30.568333,29.422778,15-01-2014,,,,,,
-30.570833,29.150556,15-01-2014,15123,10005,13344.5,10916,0.062474752,-0.143022335
-31.104278,29.399722,15-01-2014,13161,9676.5,10828,9188,0.097252908,-0.056158404
-22.769722,30.886944,16-01-2014,16215,9974,15705,12807,0.015977444,-0.223178473
-28.44555556,32.325,12-03-2014,20760,9620.5,13106,9973,0.226008386,-0.153367214
-27.935,26.126667,16-01-2014,,,,,,
-28.141944,26.417778,16-01-2014,16480,10215,16140.5,12857.5,0.010407566,-0.224829732
-30.86013889,29.07125,16-01-2014,13173,10395.5,11630.5,9847,0.062188804,-0.056070099
-30.77586667,29.03221667,16-01-2014,16772,10112,15047.5,11689.5,0.054196326,-0.196168445
